34273365,2017-12-31,2018-01-01 00:00:00,\N,0,23.0,\N,\N,6,\N,68
34273366,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,6,\N,104
34273367,2017-12-31,2018-01-01 00:00:00,\N,0,75.0,\N,\N,6,\N,113
34273368,2017-12-31,2018-01-01 00:00:00,\N,0,229.0,\N,\N,6,\N,337
34273369,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,6,\N,333
34273370,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,6,\N,140
34273371,2017-12-31,2018-01-01 00:00:00,\N,0,129.0,\N,\N,6,\N,27
34273372,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,6,\N,26
34273373,2017-12-31,2018-01-01 00:00:00,\N,0,125.0,\N,\N,6,\N,41
34273374,2017-12-31,2018-01-01 00:00:00,\N,0,32.0,\N,\N,6,\N,17
34273375,2017-12-31,2018-01-01 00:00:00,\N,0,19.0,\N,\N,6,\N,18
34273376,2017-12-31,2018-01-01 00:00:00,\N,0,133.0,\N,\N,6,\N,49
34273377,2017-12-31,2018-01-01 00:00:00,\N,0,49.0,\N,\N,6,\N,110
34273378,2017-12-31,2018-01-01 00:00:00,\N,0,122.0,\N,\N,6,\N,44
34273379,2017-12-31,2018-01-01 00:00:00,\N,0,61.0,\N,\N,6,\N,5
34273380,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,6,\N,8
34273381,2017-12-31,2018-01-01 00:00:00,\N,0,55.0,\N,\N,6,\N,122
34273382,2017-12-31,2018-01-01 00:00:00,\N,0,145.0,\N,\N,6,\N,150
34273383,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,6,\N,24
34273384,2017-12-31,2018-01-01 00:00:00,\N,0,27.0,\N,\N,6,\N,143
34273385,2017-12-31,2018-01-01 00:00:00,\N,0,47.0,\N,\N,6,\N,134
34273386,2017-12-31,2018-01-01 00:00:00,\N,0,24.0,\N,\N,6,\N,73
34273387,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,6,\N,88
34273388,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,6,\N,111
34273389,2017-12-31,2018-01-01 00:00:00,\N,0,36.0,\N,\N,6,\N,72
34273390,2017-12-31,2018-01-01 00:00:00,\N,0,30.0,\N,\N,6,\N,94
34273391,2017-12-31,2018-01-01 00:00:00,\N,0,125.0,\N,\N,6,\N,42
34273392,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,6,\N,109
34273393,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,6,\N,125
34273394,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,6,\N,126
34273395,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,6,\N,25
34273396,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,6,\N,32
34273397,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,6,\N,33
34273398,2017-12-31,2018-01-01 00:00:00,\N,0,249.0,\N,\N,6,\N,321
34273399,2017-12-31,2018-01-01 00:00:00,\N,0,169.0,\N,\N,6,\N,48
34273400,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,6,\N,78
34273401,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,6,\N,147
34273402,2017-12-31,2018-01-01 00:00:00,\N,0,80.0,\N,\N,6,\N,63
34273403,2017-12-31,2018-01-01 00:00:00,\N,0,57.0,\N,\N,6,\N,2
34273404,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,6,\N,145
34273405,2017-12-31,2018-01-01 00:00:00,\N,0,115.0,\N,\N,6,\N,151
34273406,2017-12-31,2018-01-01 00:00:00,\N,0,38.0,\N,\N,6,\N,76
34273407,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,6,\N,74
34273408,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,6,\N,31
34273409,2017-12-31,2018-01-01 00:00:00,\N,0,41.0,\N,\N,6,\N,83
34273410,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,6,\N,178
34273411,2017-12-31,2018-01-01 00:00:00,\N,0,75.0,\N,\N,6,\N,146
34273412,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,6,\N,224
34273413,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,6,\N,298
34273414,2017-12-31,2018-01-01 00:00:00,\N,0,71.0,\N,\N,6,\N,213
34273415,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,6,\N,67
34273416,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,6,\N,66
34273417,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,6,\N,64
34273418,2017-12-31,2018-01-01 00:00:00,\N,0,46.0,\N,\N,6,\N,51
34273419,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,6,\N,45
34273420,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,6,\N,332
34273421,2017-12-31,2018-01-01 00:00:00,\N,0,123.0,\N,\N,6,\N,50
34273422,2017-12-31,2018-01-01 00:00:00,\N,0,54.0,\N,\N,6,\N,137
34273423,2017-12-31,2018-01-01 00:00:00,\N,0,69.0,\N,\N,6,\N,153
